"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"	"label"
"ENSG00000058668"	10427.7377065327	-1.0582184750174	0.07807880656353	-13.5532101679393	7.58395172628122e-42	1.22865266375255e-40	"ATP2B4"	"ATP2B4"
"ENSG00000058673"	10.1158042320006	0.613184321268822	0.136496598272433	4.49230478289994	7.04564931159891e-06	1.82091687331122e-05	"ZC3H11A"	"ZC3H11A"
"ENSG00000058799"	3153.17108211173	0.585295823997358	0.0567562765504672	10.3124422455183	6.19077631293308e-25	5.09137795488366e-24	"YIPF1"	"YIPF1"
"ENSG00000058866"	74.8230800521664	-0.624992003390493	0.11151314407389	-5.60464874863871	2.08677713253385e-08	6.7581728813194e-08	"DGKG"	"DGKG"
"ENSG00000059145"	925.070140057513	-0.224545256883911	0.0664038150832159	-3.38151138759898	0.000720882448084834	0.00148522403605421	"UNKL"	"UNKL"
"ENSG00000059691"	1148.72448207153	-0.185717593188573	0.0524761739975453	-3.53908410314481	0.000401517908116516	0.000853494436484848	"GATB"	"GATB"
"ENSG00000059804"	2020.53565241342	-0.824009344992598	0.104411153137489	-7.89196671267041	2.97461080051737e-15	1.51447670378668e-14	"SLC2A3"	"SLC2A3"
"ENSG00000060339"	5117.73609351516	0.512399794394238	0.0384601353700856	13.3228806779704	1.70403348317701e-40	2.64356685494856e-39	"CCAR1"	"CCAR1"
"ENSG00000060558"	646.32403154552	0.536781095784864	0.104564372573716	5.13349894015231	2.84404632982951e-07	8.37052106880925e-07	"GNA15"	"GNA15"
"ENSG00000060718"	11992.2166778221	6.19139609539892	0.176478039397903	35.0830965514029	1.22047068300578e-269	6.34915970870342e-266	"COL11A1"	"COL11A1"
"ENSG00000060982"	1523.80660731621	0.504512070135984	0.129092898772546	3.90813185646178	9.301254229925e-05	0.000212670177782433	"BCAT1"	"BCAT1"
"ENSG00000061273"	4783.84744629638	-0.156673285158862	0.0517437131392646	-3.02787093645921	0.00246283247752261	0.00471852171966123	"HDAC7"	"HDAC7"
"ENSG00000061936"	2679.17368420923	0.144065071402642	0.0408978154157399	3.52256153386613	0.000427397811753161	0.000905423534965974	"SFSWAP"	"SFSWAP"
"ENSG00000061987"	3579.77860485705	-0.339545455004849	0.0583627365955245	-5.81784670856039	5.9610528974676e-09	2.01571931719943e-08	"MON2"	"MON2"
"ENSG00000063176"	693.457683225236	0.45889139877842	0.0616424750860619	7.4444025509641	9.73841270530696e-14	4.5350356361893e-13	"SPHK2"	"SPHK2"
"ENSG00000063245"	6761.30046070276	0.653946336366765	0.066961874985007	9.76595019947076	1.57627381167775e-22	1.15296265993989e-21	"EPN1"	"EPN1"
"ENSG00000063601"	2593.03204224723	0.238806394879113	0.0457793363356095	5.21646694762932	1.82368099173247e-07	5.45659151539585e-07	"MTMR1"	"MTMR1"
"ENSG00000064042"	5329.91936213601	-1.16701674690598	0.106840121143752	-10.9230196897266	8.94707460835861e-28	8.35298171811266e-27	"LIMCH1"	"LIMCH1"
"ENSG00000064102"	1840.39598800113	0.67783381915897	0.0662283078493576	10.2348050428944	1.38473796730421e-24	1.1214916386297e-23	"INTS13"	"INTS13"
"ENSG00000064225"	507.812638735817	-0.716806267727328	0.104757683291576	-6.84251737156325	7.78134657306326e-12	3.22580703515869e-11	"ST3GAL6"	"ST3GAL6"
"ENSG00000064313"	3100.08298121459	0.661438699423801	0.0739837186391091	8.9403278395654	3.88017512755977e-19	2.39448793294251e-18	"TAF2"	"TAF2"
"ENSG00000064419"	4629.27668447748	0.273736002259929	0.0436523334243378	6.27082175880456	3.59147560035158e-10	1.32864165303778e-09	"TNPO3"	"TNPO3"
"ENSG00000064932"	5139.92874413816	0.719942646880215	0.0620183244481009	11.6085472041846	3.72897339861834e-31	4.02189667181089e-30	"SBNO2"	"SBNO2"
"ENSG00000064989"	2131.43325143232	-1.11358615897677	0.100108476915163	-11.1237948402759	9.60957125008542e-29	9.35190450902098e-28	"CALCRL"	"CALCRL"
"ENSG00000065029"	2126.16734877114	0.201027178206376	0.0498850796320035	4.02980569920565	5.58229759348762e-05	0.000130818946557431	"ZNF76"	"ZNF76"
"ENSG00000065060"	2491.75882175948	0.285460201743117	0.0657722328836861	4.34013244233223	1.42396865397603e-05	3.55973155956845e-05	"BLTP3A"	"BLTP3A"
"ENSG00000065150"	9828.92483377657	-0.348716264629943	0.0604731404046339	-5.76646528188608	8.09513762326242e-09	2.70685861677722e-08	"IPO5"	"IPO5"
"ENSG00000065183"	3074.17924622497	0.204234619541402	0.0653618681160846	3.12467537155878	0.0017800138156505	0.00348034105273349	"WDR3"	"WDR3"
"ENSG00000065243"	3584.76517589177	-0.466980348246453	0.054632650584379	-8.54764217462252	1.25628490236896e-17	7.19589663921151e-17	"PKN2"	"PKN2"
"ENSG00000065268"	1723.72977462242	0.832268749402581	0.0771550630401338	10.7869622110173	3.96685752168338e-27	3.59242300126143e-26	"WDR18"	"WDR18"
"ENSG00000065457"	1431.12271224977	0.145291049238522	0.0562425391522795	2.58329462766856	0.00978617114815448	0.0171812109328256	"ADAT1"	"ADAT1"
"ENSG00000065491"	1208.124208452	0.264235727237572	0.0503770381566381	5.24516202036292	1.56145049790879e-07	4.698400534196e-07	"TBC1D22B"	"TBC1D22B"
"ENSG00000065802"	1335.33724800022	-0.932532425629656	0.0523686678021022	-17.8070679428707	6.22884709343688e-71	2.56946802568031e-69	"ASB1"	"ASB1"
"ENSG00000065970"	2604.53071942494	-0.299708722492607	0.0438715908809212	-6.83149884639682	8.40319674291385e-12	3.4740633245318e-11	"FOXJ2"	"FOXJ2"
"ENSG00000066027"	6574.07093919948	-0.234720607773371	0.0672122526192637	-3.49222944666041	0.000479006585639396	0.00100886587222836	"PPP2R5A"	"PPP2R5A"
"ENSG00000066056"	1714.62820474505	-1.18989959128547	0.0831262079640768	-14.3143735342732	1.77960543189606e-46	3.40781702745904e-45	"TIE1"	"TIE1"
"ENSG00000066084"	4744.95144646181	0.243155174911947	0.0625174243823669	3.88939847273249	0.000100492998748254	0.000229002346023229	"DIP2B"	"DIP2B"
"ENSG00000066136"	2947.28213821333	0.105479022159009	0.0456211353602433	2.31206482096736	0.0207741114375087	0.034552181083629	"NFYC"	"NFYC"
"ENSG00000066230"	39.4965230416497	0.513305035373143	0.122735361069258	4.18220984483431	2.88689325344145e-05	6.98090807386264e-05	"SLC9A3"	"SLC9A3"
"ENSG00000066382"	288.906511279912	-1.08353362497107	0.155236249591835	-6.97990081453284	2.95388530743339e-12	1.26003015756224e-11	"MPPED2"	"MPPED2"
"ENSG00000066697"	857.071390609231	0.493297040724553	0.0648941404559319	7.601565214652	2.92570269321175e-14	1.40551405803585e-13	"MSANTD3"	"MSANTD3"
"ENSG00000066777"	8465.28844319689	0.79969422013038	0.0768590591610097	10.4046839612638	2.36038010679433e-25	1.97945542898282e-24	"ARFGEF1"	"ARFGEF1"
"ENSG00000066933"	2576.84226898116	-0.823509673106723	0.0754062415326801	-10.9209749268544	9.15082202748989e-28	8.53979444542708e-27	"MYO9A"	"MYO9A"
"ENSG00000067057"	3189.408105525	0.746281470620874	0.127965056782554	5.83191606665719	5.47944816608375e-09	1.8585030653147e-08	"PFKP"	"PFKP"
"ENSG00000067167"	15798.6967303491	0.301189564025309	0.0624617290179836	4.82198569845213	1.42136138731427e-06	3.93078205280887e-06	"TRAM1"	"TRAM1"
"ENSG00000067177"	1675.52572832334	0.579348560411041	0.0690966653589565	8.38460955244846	5.08944025107316e-17	2.8290109528107e-16	"PHKA1"	"PHKA1"
"ENSG00000067225"	60826.8916888539	0.903924474706458	0.0650528268359217	13.8952374350521	6.76986431743758e-44	1.18936227895845e-42	"PKM"	"PKM"
"ENSG00000067601"	121.81432590956	-0.347486767522286	0.0522708720817063	-6.64780887870242	2.97488234856068e-11	1.18468990014128e-10	NA	"ENSG00000067601"
"ENSG00000067606"	762.99004731379	0.783477256130264	0.0693742246366071	11.2934920748194	1.41308554024284e-29	1.42772259374557e-28	"PRKCZ"	"PRKCZ"
"ENSG00000067900"	4551.42461193506	-0.383304370876342	0.0621125820839087	-6.17112279052465	6.78067352232996e-10	2.45644641222136e-09	"ROCK1"	"ROCK1"
"ENSG00000068024"	1049.93610240979	-0.776081016684108	0.0648238372318748	-11.9721548403262	4.97203068004744e-33	5.80959511953634e-32	"HDAC4"	"HDAC4"
"ENSG00000068305"	3307.59654127101	-0.567061158286181	0.0695436009072007	-8.1540379113079	3.51970456938052e-16	1.88248306989257e-15	"MEF2A"	"MEF2A"
"ENSG00000068308"	4311.97440700828	0.197013934478659	0.0411973357092891	4.78220086533987	1.73386292085612e-06	4.75623751783943e-06	"OTUD5"	"OTUD5"
"ENSG00000068366"	2525.57227459732	-1.18653463879663	0.0933600697833501	-12.7092304188513	5.25490350727628e-37	7.21720687036302e-36	"ACSL4"	"ACSL4"
"ENSG00000068383"	1240.44428575218	-0.457059748180817	0.0508544137684385	-8.98761217191495	2.52659818633204e-19	1.57622021431134e-18	"INPP5A"	"INPP5A"
"ENSG00000068438"	2289.52297437501	0.599978003443652	0.0434948854704033	13.7942196411096	2.7612464149139e-43	4.74253694593796e-42	"FTSJ1"	"FTSJ1"
"ENSG00000068650"	2084.17309120199	-0.242853348424777	0.100141743733361	-2.4250960625511	0.0153043365022439	0.0260496977145839	"ATP11A"	"ATP11A"
"ENSG00000068654"	4277.49984103627	0.442855311736036	0.0481166518565609	9.20378485718871	3.45558750301801e-20	2.25844434451166e-19	"POLR1A"	"POLR1A"
"ENSG00000068781"	1.84413423873165	-2.04222651584196	0.199439617083348	-10.2398236905383	1.31475739991879e-24	1.06610567135777e-23	"STON1-GTF2A1L"	"STON1-GTF2A1L"
"ENSG00000068885"	671.018428796909	0.184404744158701	0.0496868663901196	3.71133777507391	0.000206166777636737	0.000453541724801581	"IFT80"	"IFT80"
"ENSG00000068903"	3168.64478959553	-0.402788103247061	0.0558948426555975	-7.20617652918153	5.75447926787532e-13	2.56228929454991e-12	"SIRT2"	"SIRT2"
"ENSG00000068971"	1117.66831372941	-0.140990896662633	0.0546238299449065	-2.58112433355251	0.00984791070452035	0.0172820135633911	"PPP2R5B"	"PPP2R5B"
"ENSG00000069020"	4098.23230305681	-0.421564165448042	0.111097194864381	-3.79455274242213	0.00014790983914657	0.000330713403478624	"MAST4"	"MAST4"
"ENSG00000069122"	2626.68586956261	-1.93806129884627	0.0832506803433076	-23.2798253522269	7.09834542620426e-120	1.0163441371709e-117	"ADGRF5"	"ADGRF5"
"ENSG00000069275"	30848.7342614922	0.300957177721845	0.0537129894668131	5.60306139556416	2.10598585833725e-08	6.81849511702855e-08	"NUCKS1"	"NUCKS1"
"ENSG00000069399"	3820.21275332424	1.02757468446076	0.0791763687235253	12.9783002305767	1.62445710783161e-38	2.34816553839692e-37	"BCL3"	"BCL3"
"ENSG00000069424"	1231.86214500213	0.426970489832156	0.0874388703985373	4.88307417383217	1.04444559439706e-06	2.92399801062368e-06	"KCNAB2"	"KCNAB2"
"ENSG00000069431"	926.15775806305	-2.33785566768863	0.109170068875606	-21.4148043668683	9.72513532001455e-102	9.2924660343486e-100	"ABCC9"	"ABCC9"
"ENSG00000069493"	700.178596155157	0.482501059527887	0.0911475944331387	5.29362362801386	1.19916108310584e-07	3.64174105928621e-07	"CLEC2D"	"CLEC2D"
"ENSG00000069509"	1244.0569541342	0.759125837565243	0.0585141452180726	12.9733731004034	1.73235653846522e-38	2.50258972943356e-37	"FUNDC1"	"FUNDC1"
"ENSG00000069943"	553.444592345072	-0.138447394898662	0.0537034830502504	-2.57799656623979	0.0099374985452966	0.0174292444986247	"PIGB"	"PIGB"
"ENSG00000069956"	3150.83314500957	0.215122734546611	0.0648158377325379	3.31898409512677	0.000903455750540282	0.0018387219404606	"MAPK6"	"MAPK6"
"ENSG00000070018"	3602.82554290205	-0.520289878238795	0.0859736513575938	-6.05173643346531	1.43292778954349e-09	5.07256004131454e-09	"LRP6"	"LRP6"
"ENSG00000070404"	1469.56226204173	-0.267395000938405	0.104073734300071	-2.56928419775386	0.0101908842837031	0.0178455773707963	"FSTL3"	"FSTL3"
"ENSG00000070614"	11019.0111906512	-0.54762353981585	0.0588866162499294	-9.29962654827372	1.4093984077751e-20	9.40804583005851e-20	"NDST1"	"NDST1"
"ENSG00000070669"	42.2473001424603	0.415371607851194	0.103831231473694	4.00044959455605	6.32222531308058e-05	0.000147186410003696	"ASNS"	"ASNS"
"ENSG00000070718"	2064.98425293421	0.616286151601344	0.0796608187283149	7.73637732375312	1.02289588580153e-14	5.05563025158109e-14	"AP3M2"	"AP3M2"
"ENSG00000070778"	1180.94520364676	-1.42663132304971	0.0841602671736875	-16.951363998233	1.88040141889004e-64	6.26622024430117e-63	"PTPN21"	"PTPN21"
"ENSG00000070882"	1192.19207011056	0.47409484035766	0.0984777685511043	4.81423215953184	1.47766943099966e-06	4.07951428500526e-06	"OSBPL3"	"OSBPL3"
"ENSG00000070961"	3520.60021870565	-0.472817741983091	0.0684244643575143	-6.91006859056495	4.84419425265946e-12	2.03631868297285e-11	"ATP2B1"	"ATP2B1"
"ENSG00000071073"	5919.17035061848	0.868878697847818	0.098344146306667	8.83508302709131	1.00023942130996e-18	6.0583712426562e-18	"MGAT4A"	"MGAT4A"
"ENSG00000071189"	3015.66212637777	-0.242165212987378	0.0655115699297283	-3.6965258693562	0.000218569996419631	0.000479345552631518	"SNX13"	"SNX13"
"ENSG00000071242"	2501.44690067982	-0.964189889039211	0.0751510497520686	-12.8300255581283	1.11327446048505e-37	1.56762436811759e-36	"RPS6KA2"	"RPS6KA2"
"ENSG00000071282"	3566.7869125225	-0.443300874195212	0.0901244164174136	-4.91876554453404	8.7091709595031e-07	2.45330235439465e-06	"LMCD1"	"LMCD1"
"ENSG00000071967"	19720.8845415821	-1.12750337587111	0.124251571728375	-9.07435906191941	1.14348502290117e-19	7.26388984410548e-19	"CYBRD1"	"CYBRD1"
"ENSG00000072041"	117.459809193127	1.06269029946179	0.317452673005282	3.34755505254197	0.000815277928688127	0.00166759775540315	"SLC6A15"	"SLC6A15"
"ENSG00000072110"	19771.1138753944	-0.302439534467043	0.0699494643297662	-4.32368621210931	1.53443505288404e-05	3.81997390205937e-05	"ACTN1"	"ACTN1"
"ENSG00000072121"	2713.23053853463	-0.156010158113175	0.055547741745125	-2.80857786854795	0.00497608468134074	0.00913146840089259	"ZFYVE26"	"ZFYVE26"
"ENSG00000072135"	5401.8602284561	0.220349309502798	0.0501156452337619	4.39681677198788	1.09849999596887e-05	2.78190014124093e-05	"PTPN18"	"PTPN18"
"ENSG00000072210"	5758.09921970305	-0.635162291763745	0.0909267961258728	-6.98542474634728	2.83995457868254e-12	1.21264635999924e-11	"ALDH3A2"	"ALDH3A2"
"ENSG00000072310"	18756.8678141681	1.1859723130678	0.105125729563647	11.2814657076865	1.62023688133918e-29	1.63314296629279e-28	"SREBF1"	"SREBF1"
"ENSG00000072415"	2296.95236864106	-0.239675625972843	0.0612383944623261	-3.91381302656932	9.08499932341951e-05	0.000207979497517358	"PALS1"	"PALS1"
"ENSG00000072501"	8843.62323198102	0.474773661645677	0.0590864395245283	8.03523897304027	9.33966901511695e-16	4.88803155921949e-15	"SMC1A"	"SMC1A"
"ENSG00000072518"	5521.4083949704	0.583155965458344	0.0531518887619351	10.9715003368982	5.23956666633458e-28	4.93892714551611e-27	"MARK2"	"MARK2"
"ENSG00000072682"	3214.21439375709	0.697544193816596	0.0706738650760462	9.86990301246476	5.62189423484075e-23	4.2209282885703e-22	"P4HA2"	"P4HA2"
"ENSG00000073464"	411.638342410774	-1.00288949719699	0.145420461346491	-6.89648133358218	5.3306365966436e-12	2.23478156746824e-11	"CLCN4"	"CLCN4"
"ENSG00000073711"	1779.36120024129	-0.247977680618162	0.084545556056131	-2.93306581901864	0.00335632730868835	0.00630768051189294	"PPP2R3A"	"PPP2R3A"
"ENSG00000073803"	2475.19497952751	0.42740574740458	0.055901360325997	7.64571282187232	2.07790959028811e-14	1.00837196328036e-13	"MAP3K13"	"MAP3K13"
"ENSG00000073910"	2558.41812678839	-0.72450773831808	0.0959612871433672	-7.55000021243627	4.35257531983517e-14	2.06660152595764e-13	"FRY"	"FRY"
"ENSG00000074047"	279.949779853692	-0.505560837720329	0.107584844059636	-4.69918269751908	2.6120470783511e-06	7.04795091104186e-06	"GLI2"	"GLI2"
"ENSG00000074054"	3881.84533772035	-0.380300802575303	0.0469565254722043	-8.09899792948736	5.54137272319487e-16	2.93458964936075e-15	"CLASP1"	"CLASP1"
"ENSG00000074416"	6516.06035483844	-2.23402283239097	0.109840457273403	-20.3387976329185	5.83432970416095e-92	4.42728228118015e-90	"MGLL"	"MGLL"
"ENSG00000074527"	7927.3586773481	-0.901361713820237	0.145471173315371	-6.19615345966962	5.78597164707067e-10	2.1075088884071e-09	"NTN4"	"NTN4"
"ENSG00000074582"	1177.54729857753	0.245395468932222	0.0496915360846335	4.93837559205798	7.87760086496953e-07	2.22803716623096e-06	"BCS1L"	"BCS1L"
"ENSG00000074590"	1862.31435973027	-0.837827938426561	0.0853282512331773	-9.81888092534582	9.33743068236734e-23	6.92505155311958e-22	"NUAK1"	"NUAK1"
"ENSG00000074603"	2999.35454455253	-0.459694340759918	0.054188558610772	-8.48323617651155	2.19015469334979e-17	1.23934061811261e-16	"DPP8"	"DPP8"
"ENSG00000074696"	13558.7074898276	0.75262938230281	0.0726179063199351	10.3642396268894	3.60615071576792e-25	3.00053272635959e-24	"HACD3"	"HACD3"
"ENSG00000074842"	4969.62339665254	1.02916205943587	0.0698190739691761	14.740414057772	3.5460395433435e-49	7.51587014121062e-48	"MYDGF"	"MYDGF"
"ENSG00000075213"	244.793618199598	-1.54935697515771	0.13110375679334	-11.8177923581547	3.15876433381482e-32	3.56799387476984e-31	"SEMA3A"	"SEMA3A"
"ENSG00000075399"	646.625162588236	0.397783840203756	0.0775565228563562	5.12895402673607	2.9135647783446e-07	8.56167092964879e-07	"VPS9D1"	"VPS9D1"
"ENSG00000075407"	2149.69622863888	0.220657562854527	0.0591976771733244	3.72746995137099	0.000193411611919681	0.000426865827759003	"ZNF37A"	"ZNF37A"
"ENSG00000075539"	4257.84107408976	-0.237064277176614	0.0678822135856737	-3.49228854886144	0.0004789006008444	0.00100868802607111	"FRYL"	"FRYL"
"ENSG00000075702"	767.602504382472	2.88178618995323	0.0996960949766228	28.9057077975718	1.01214989539109e-183	6.15439715613128e-181	"WDR62"	"WDR62"
"ENSG00000075711"	4589.11271270572	-0.11440176985426	0.0517789152805551	-2.20942770304079	0.0271449059024509	0.0442337635511887	"DLG1"	"DLG1"
"ENSG00000075790"	47.6722168546861	0.475917149927891	0.0815784537309644	5.83385842905783	5.41600796056948e-09	1.83765122627627e-08	"BCAP29"	"BCAP29"
"ENSG00000075945"	3329.99107540898	0.430289414788754	0.048292402821262	8.91008501650508	5.09934461763577e-19	3.13363059453611e-18	"KIFAP3"	"KIFAP3"
"ENSG00000076067"	2551.87659407829	-1.14935419478621	0.0527996176051223	-21.7682295235924	4.64218074258209e-105	4.78737670413422e-103	"RBMS2"	"RBMS2"
"ENSG00000076321"	1241.90118634431	-0.463321082467716	0.050478223321669	-9.17863292285932	4.36598768502712e-20	2.83477386510844e-19	"KLHL20"	"KLHL20"
"ENSG00000076382"	1730.49191707031	2.79757213193885	0.105350723635202	26.5548449541364	2.25776966399359e-155	6.56576246386211e-153	"SPAG5"	"SPAG5"
"ENSG00000076641"	912.188945098607	0.607904889642548	0.0949851346955841	6.40000029047503	1.55376656038934e-10	5.89668074551583e-10	"PAG1"	"PAG1"
"ENSG00000076685"	1498.30389793881	-0.345260701928553	0.0825005284876656	-4.18495139676798	2.8522712286501e-05	6.90013713298553e-05	"NT5C2"	"NT5C2"
"ENSG00000076770"	1055.18325458741	-0.885085264406035	0.110948739894004	-7.977425117686	1.49417496068832e-15	7.73778029636402e-15	"MBNL3"	"MBNL3"
"ENSG00000077092"	509.190368292656	-0.979925602504888	0.107532128342533	-9.11286345401288	8.02357625481325e-20	5.13763457672807e-19	"RARB"	"RARB"
"ENSG00000077097"	13175.8076896168	0.120721682777321	0.0483968836750078	2.49441025145308	0.0126166627970099	0.0217838312555224	"TOP2B"	"TOP2B"
"ENSG00000077157"	3768.50205115461	-2.08928280229629	0.07616967407024	-27.4293257493744	1.22612156172089e-165	4.45015593176529e-163	"PPP1R12B"	"PPP1R12B"
"ENSG00000077232"	9641.18852700088	0.467014086897654	0.0586815616907188	7.95844680070124	1.74212270618544e-15	8.98602898574442e-15	"DNAJC10"	"DNAJC10"
"ENSG00000077254"	4605.95974771483	-0.38440111172607	0.051736625425876	-7.42996104909875	1.08629663024521e-13	5.0466767442033e-13	"USP33"	"USP33"
"ENSG00000077312"	2906.90615370107	0.494772359517911	0.067625844783993	7.31632057386177	2.54862403663609e-13	1.16008727780772e-12	"SNRPA"	"SNRPA"
"ENSG00000077420"	1100.48536346302	-1.28495609167129	0.0950931960637892	-13.5125975869959	1.31788025066817e-41	2.11095290237029e-40	"APBB1IP"	"APBB1IP"
"ENSG00000077585"	2098.81554461289	0.783833206652202	0.0814155834774623	9.6275574426017	6.11660930646533e-22	4.3502908663027e-21	"GPR137B"	"GPR137B"
"ENSG00000077782"	9611.81763264419	-0.640578156399339	0.124127703377694	-5.16063810872416	2.46109523162154e-07	7.28096036550742e-07	"FGFR1"	"FGFR1"
"ENSG00000077942"	14972.1861302088	-1.03642810279991	0.108787479189756	-9.52708997872899	1.61753807961081e-21	1.12765236580372e-20	"FBLN1"	"FBLN1"
"ENSG00000078043"	1777.13103374392	0.143245880423075	0.0582776762694703	2.45798888344004	0.0139717498888863	0.0239433889607869	"PIAS2"	"PIAS2"
"ENSG00000078061"	4167.01653911795	0.146717336741846	0.0493166771162181	2.97500450803075	0.00292984242230654	0.00555175336816552	"ARAF"	"ARAF"
"ENSG00000078369"	25391.6223313099	0.177650163435112	0.0419844035519718	4.23133707771273	2.32306230984553e-05	5.67582201883671e-05	"GNB1"	"GNB1"
"ENSG00000078399"	181.268064125398	-1.40190765624115	0.173326563525458	-8.08824468521375	6.05307116807684e-16	3.19869968498146e-15	"HOXA9"	"HOXA9"
